id,cylinders,displacement,horsepower,weight,acceleration,model year,origin,car name,mpg
772,4.001999766,215.6676809,148,2742.112529,13.25251924,70.65332769,0.998001399,datsun 200-sx,27.90665435
773,6.001999834,136.5877977,72,2242.950172,13.4250736,77.0651264,2.998001851,audi 5000s (diesel),22.96042706
774,4.001999828,138.9204681,150,3202.856878,15.52005663,81.76547684,0.998001209,peugeot 505s turbo diesel,27.85999775
775,4.001999949,88.52698434,150,2154.003305,13.33890108,70.75298465,0.998000023,honda civic 1300,29.13201957
776,6.001999407,138.799653,110,2770.040393,18.03331373,80.7338907,0.998000533,dodge aspen,23.12704632
777,4.001999982,131.7565192,?,1749.43111,13.43735061,71.46553404,0.998000078,vw rabbit,23.18913286
778,4.001998908,134.1948527,85,2261.87992,15.453058,75.82650573,2.998000114,datsun 210 mpg,35.38171026
779,8.001999869,395.8973683,193,4224.689847,13.05116569,70.83394381,0.998000241,hi 1200d,17.06407547
780,4.001999996,139.1294557,132,4077.196273,17.91152609,74.18142133,2.998000132,datsun 210 mpg,36.09683599
781,4.001999568,97.28120126,70,1879.020159,15.13234578,81.59651635,0.99800038,peugeot 504,36.30186552
782,4.001999713,84.87409623,112,2104.09151,13.58843907,75.60196575,1.998000507,pontiac lemans v6,23.6538383
783,6.001999149,145.9166587,108,2205.900993,13.28670787,77.09326664,2.998000284,audi 5000s (diesel),22.50337086
784,4.00199989,96.72263174,70,1894.20951,15.17954074,81.62486139,0.998000217,peugeot 504,36.44422031
785,4.00199957,86.74563895,150,1773.239912,13.30494815,70.91681701,0.998000435,pontiac astro,28.75166354
786,8.001999947,304.6038742,71,2646.10167,13.37828218,75.61998026,0.9980008,amc matador,28.31172864
787,8.001999115,309.3294677,220,2643.671593,13.34455179,76.09921535,0.998000359,volkswagen dasher,17.82028873
788,4.00199997,96.59909279,139,3262.79185,15.09223507,78.00089197,0.998000982,datsun 1200,28.62768135
789,4.001999687,92.60083689,120,1788.909129,17.9238853,71.46211289,1.998000194,ford pinto,28.98041672
790,4.001999806,97.62557045,70,1870.880085,15.10980225,81.08609361,0.998001986,peugeot 504,36.52033667
791,6.001999852,128.9929639,85,2192.80321,13.42968075,76.56650462,2.998001662,datsun 710,22.68554036
792,4.001999895,97.28601438,70,1889.99763,15.13818204,81.60525979,0.998000263,peugeot 504,36.21719026
793,6.001999838,140.2780007,110,2767.492141,18.0672439,80.81492176,0.998000434,dodge aspen,23.66522019
794,8.001999897,307.4245587,150,2093.47319,13.36987086,79.00075962,0.998000121,mercury cougar brougham,17.81046566
795,8.001999821,314.7702938,71,2782.235794,15.31608921,76.91597749,0.998000031,triumph tr7 coupe,17.82821295
796,4.001999484,147.4024711,90,3292.607777,15.57196971,80.54350187,0.998001353,peugeot 505s turbo diesel,36.52288336
797,4.001999862,86.7198868,64,2149.254883,17.89635331,82.086256,0.998000136,ford pinto,44.34179476
798,4.001999853,93.05240179,60,2146.783376,15.26004151,81.40304449,2.998000144,datsun 210 mpg,36.30554277
799,6.001997209,83.85980949,71,2917.769272,13.32414759,77.13879921,2.998000465,audi 5000s (diesel),22.65760629
800,8.001999544,340.6829536,150,4296.140448,13.53778342,73.91569874,0.998000915,dodge rampage,17.23503905
801,4.001999616,138.1471759,90,3258.505561,17.64702249,74.51303452,0.998000531,audi 5000s (diesel),22.93838543
802,8.001999444,314.4027221,140,2726.343696,13.37447001,79.00086204,0.99800515,buick century limited,17.6957993
803,6.001999837,310.0844723,71,3188.726282,19.16440818,75.73484384,0.998000931,vw rabbit custom,17.72071032
804,4.001999727,98.93182256,60,2190.159743,15.03689615,81.75021911,0.998000214,datsun 200sx,36.47324149
805,8.001999793,329.4719818,150,2155.356883,13.39811322,79.00068727,0.998000078,datsun pl510,17.71593708
806,6.001999657,398.0182201,85,3180.238646,13.33608097,71.45151556,0.998000186,honda civic 1300,22.92648816
807,4.001999976,223.9975442,100,2731.69081,15.32790507,79.00092491,0.998000023,chevrolet nova,23.3443024
808,8.001999944,302.701844,220,2101.439117,13.35700714,76.23556824,0.998000188,ford ltd,18.0186946
809,6.001999241,149.3096734,108,2164.10935,13.26095964,76.91292064,2.998000725,audi 5000s (diesel),23.06137289
810,6.001999907,141.5947395,112,2763.890554,18.02878455,80.72291345,0.998000183,dodge aspen,23.31893081
811,4.001998822,97.5017893,70,1880.229506,15.16383081,81.60941814,0.998000314,peugeot 504,36.0253617
812,8.001999298,214.9207641,139,3233.787377,15.19123459,78.00093159,0.998000216,chevrolet nova,23.48848269
813,4.001999984,85.91228542,90,1838.562637,17.82622229,80.84914657,2.998000307,chevrolet nova,36.56137285
814,4.001999425,313.8854701,90,3244.190736,17.53643739,81.19935284,0.998000212,vw rabbit custom,36.66345648
815,4.00199998,226.2485756,100,2244.553981,15.4234899,79.0009015,0.998000105,chevrolet nova,23.31810124
816,8.001999938,309.0273723,130,2150.358455,13.35199196,79.00085802,0.998000044,buick century limited,17.82762569
817,4.001999979,98.9739441,90,2650.688162,15.40990855,79.00081042,0.998000011,ford pinto,29.13774118
818,4.001999483,87.67064667,?,3123.719115,20.92038112,80.44071627,0.998001694,ford pinto,44.23150248
819,4.001999792,96.91571576,70,1877.659251,15.15634938,81.58826846,0.998000155,peugeot 504,36.25368363
820,4.001995007,135.1362859,112,2684.569295,15.3226253,77.42156345,0.998000257,ford mustang ii 2+2,23.08178634
821,6.001999699,401.0608966,85,3171.628406,17.33161897,71.19715185,0.998000145,datsun 710,22.99393582
822,8.001999398,344.0697165,150,4272.585124,13.52043025,70.35304438,0.998000384,dodge rampage,17.51426053
823,6.001999384,207.9408732,85,3166.596912,17.5850502,71.548064,0.998000261,honda civic 1300,23.11908364
824,8.001998953,423.0504738,220,2149.050762,9.655248115,70.57900091,0.998000026,datsun 710,17.65012702
825,6.001997654,203.7358462,85,3169.328917,17.46889322,71.47954947,2.998001069,honda civic 1300,22.73333382
826,6.001999632,398.0519509,85,3177.15934,17.44927516,71.44448201,0.998000108,honda civic 1300,22.91312657
827,4.001999612,96.31759749,90,2595.448137,15.55356553,71.33845669,0.998000047,ford pinto,28.18360253
828,4.001999866,97.94007153,70,1892.928284,15.12498006,81.61245159,0.99800018,peugeot 504,36.36968437
829,4.00199994,143.5732901,90,3254.006903,15.57190737,80.45037146,0.99800011,datsun 210,23.5930583
830,6.00199982,141.0447318,110,2772.679681,18.04876241,80.70518836,0.998000152,dodge aspen,23.63536183
831,4.001999869,89.16879877,72,2779.017891,17.69387349,76.89956195,0.998000273,amc hornet,27.98396174
832,4.001999799,86.92322642,120,2669.755615,15.50412183,77.59484757,0.998000173,dodge monaco brougham,28.68230466
833,6.001999197,399.4711064,100,3194.285694,13.32692314,71.40895813,0.998000217,oldsmobile cutlass ciera (diesel),22.89374308
834,8.001999942,313.7009108,71,2836.04549,15.32358689,76.72741758,0.998000194,triumph tr7 coupe,17.958592
835,6.001999917,149.778727,108,2142.521032,13.24314765,76.86016496,2.998001115,audi 5000s (diesel),22.54622115
836,6.001998828,217.4167133,100,3233.852179,13.33355925,77.21508031,0.998000931,toyota mark ii,22.96677973
837,4.001999944,308.4063263,110,3173.859158,13.64809768,82.3160056,1.998000493,saab 99le,27.78527825
838,8.001999977,307.6930707,71,2744.87665,15.21187411,76.48000613,0.998000034,triumph tr7 coupe,17.49093882
839,4.001999886,130.3604949,85,2286.030494,15.50962979,75.87003242,2.998000188,datsun 210 mpg,35.28389427
840,4.001999615,97.75607309,70,1879.580353,15.17071322,81.62897065,0.998000306,peugeot 504,36.38392799
841,6.001999729,196.1178333,85,3180.668855,17.47793544,71.49144678,0.998001331,honda civic 1300,22.66012218
842,6.00199975,207.6780918,85,3165.437328,17.46753135,71.44432376,0.99800022,honda civic 1300,22.7353717
843,6.001999394,403.5788706,100,3195.292806,13.27711135,71.42700312,0.998000347,honda civic 1300,23.08177913
844,8.001997216,424.4979966,220,2143.110447,9.635221067,70.59499796,0.998000195,datsun 710,18.12570508
845,6.001999431,401.0018022,85,3170.725463,17.30437962,70.75755866,0.998000221,datsun 510 (sw),22.80977888
846,8.001999487,307.9677522,140,2125.560552,13.35241591,79.00083364,0.998000193,buick century limited,17.79919356
847,4.001999948,91.51218379,148,2053.911628,17.7821889,71.76709394,1.998000131,ford mustang ii 2+2,28.70354137
848,4.001999972,101.6317079,148,3257.183163,17.89913044,82.08802294,1.998000423,amc gremlin,28.39297384
849,8.001999695,339.2072572,150,4169.864847,13.46216129,73.84641955,0.998003679,dodge rampage,17.51841783
850,4.00199996,92.3745041,97,3202.358521,15.48444155,82.01143271,0.99800038,peugeot 505s turbo diesel,27.32570132
851,8.001999937,301.5865395,150,3858.195281,13.26325421,74.09965207,0.998000139,honda civic 1300,17.2614194
852,8.001999855,292.2317082,150,2084.319425,13.4410576,74.19197586,0.998000516,dodge rampage,17.47484582
853,8.001999408,234.6847499,139,2234.195626,13.33670808,78.00093654,0.99800009,ford futura,23.36637151
854,6.001999385,200.7346268,85,3171.753285,17.40231315,74.45641953,0.998002926,datsun 200-sx,17.34555603
855,4.001999609,132.3641424,100,2146.548632,15.46537133,75.85374049,2.99800026,datsun 210 mpg,35.21148084
856,4.001999961,137.3658499,97,2146.336459,17.55797272,75.25232446,0.998000462,ford ltd,28.29486038
857,8.001999823,334.8127263,150,4063.967057,13.40921606,79.00066214,0.99800027,mercury cougar brougham,17.65306375
858,8.001999742,396.12117,130,2670.815929,13.06010157,70.96550516,0.998000015,vw rabbit,17.10777182
859,4.001992854,142.1414931,110,3229.793099,15.58527208,81.83566046,0.998001685,peugeot 505s turbo diesel,28.01319455
860,6.001999358,400.4680278,85,3174.748085,17.38344396,74.85397522,0.998000364,dodge monaco brougham,22.98444604
861,4.001999867,89.82106538,67,1828.886457,17.80019844,80.58323428,1.998000811,pontiac astro,45.07695865
862,4.001999943,99.56639882,60,2118.363318,15.02307335,81.52216239,2.998000336,datsun 200sx,36.2250594
863,4.001983503,133.0832511,148,2132.150688,13.66658203,82.2982357,1.998001216,buick century limited,29.02409083
864,4.001999954,94.80510895,132,2161.131894,13.43160641,79.00082854,0.998000071,peugeot 505s turbo diesel,28.74353001
865,4.001999906,96.6919644,70,1886.500024,15.14837083,81.61746777,0.998000226,peugeot 504,36.46146884
866,4.001999865,103.5577068,67,1929.3014,15.08449245,79.00080899,0.998000873,peugeot 504,36.73122287
867,8.001999018,301.7152512,150,2110.816269,13.31473552,75.41506992,0.998000044,buick century limited,17.55859764
868,6.001999955,143.2104731,110,2750.558508,15.56321624,80.8498941,0.99800054,dodge aspen,22.80151289
869,4.001999967,140.4092605,?,1751.163173,19.62145172,77.13897925,0.99800013,vw rabbit,27.48571801
870,6.001999818,98.27045426,85,2133.143549,13.31671071,76.72773581,2.998000515,audi 5000s (diesel),22.85677235
871,4.001999879,96.94768315,70,1892.697816,15.14285359,81.62356814,0.998000121,peugeot 504,36.46356833
872,4.001999331,98.26923942,70,1890.633483,15.12189506,81.6434519,0.998000404,peugeot 504,36.55772448
873,4.001999632,97.26761236,70,1879.034883,15.14081561,81.55881132,0.998000308,peugeot 504,36.36991392
874,4.001999821,313.3252599,148,2168.695202,17.93632646,82.29672532,0.998000076,saab 99le,28.1300944
875,8.001999802,311.7074538,220,2820.677699,15.32402463,76.99292884,0.998000158,triumph tr7 coupe,17.8889853
876,6.001999746,202.886747,85,3178.929875,17.49241778,75.11063156,0.998004938,chevrolet caprice classic,23.23313303
877,6.001999919,394.1132276,85,4202.54782,15.12239208,70.70853365,1.998000023,datsun 200-sx,16.96877231
878,4.00199969,93.32399224,148,2125.980986,17.94484142,76.28349095,0.998000132,ford pinto,28.88442601
879,4.001999883,100.3170405,70,1871.789231,15.11657884,81.40286168,0.998000491,peugeot 504,36.61455124
880,4.001999472,130.1019938,85,2252.440781,15.50491015,75.52844635,2.998000242,datsun 210 mpg,35.82068883
881,4.001999927,97.14413744,70,1888.486777,15.13112239,81.60335997,0.998000193,peugeot 504,35.75790454
882,6.001999846,90.3962187,108,2228.555513,13.35818756,77.05949255,2.998000853,audi 5000s (diesel),23.0364047
883,8.001999563,425.2849535,220,2162.026514,9.611609879,70.62067486,0.99800004,datsun 710,17.82192935
884,4.001999262,138.5499307,110,2191.758049,13.66823384,82.31176993,0.998000228,buick century limited,28.23049182
885,4.001999954,129.3213234,120,2650.052059,17.51030187,76.36139874,0.998000359,honda civic 1300,23.27735532
886,6.001997764,200.7445638,85,3178.21717,17.45587003,71.47590729,0.998000487,dodge monaco brougham,22.62077896
887,4.001999875,96.88584414,70,1879.351088,15.152107,81.57644376,0.998000365,peugeot 504,36.51121137
888,4.001999818,86.07986982,150,2074.649453,13.28161713,70.69126315,0.998000064,datsun pl510,23.03259082
889,4.001999605,133.9137693,72,2147.5601,19.43571028,75.50875433,0.998000795,chevrolet monza 2+2,28.15353611
890,4.001999682,140.1847742,85,1780.712747,17.55715878,71.50338497,0.998000263,vw rabbit,23.3120562
891,4.001998994,87.81415883,120,3881.670635,17.70751406,77.20596216,1.998000607,fiat 128,29.27416885
892,8.00199969,304.2196972,130,2635.4347,13.1884867,77.00278577,0.998000801,plymouth reliant,23.00035818
893,8.001999018,398.1069111,?,3873.009705,13.03905804,70.5644545,0.99800016,datsun pl510,17.75723081
894,8.00199945,136.7958903,139,2167.202887,13.32155045,81.56964002,0.998000111,ford ltd,23.29030005
895,6.001999646,239.5653797,100,3218.270873,15.16405839,81.56961696,0.998000321,peugeot 504,23.37565826
896,4.001999981,138.6400357,90,3241.758293,15.34771879,81.3489519,0.998000372,datsun 810 maxima,23.28824069
897,4.001999788,99.09470397,148,2654.036565,15.47528021,82.19011266,1.998000032,triumph tr7 coupe,28.17538345
898,4.001998506,96.69066623,70,1882.194581,15.14113574,81.60442884,0.998000339,peugeot 504,36.34877491
899,4.001999891,86.99462029,67,1842.138987,17.73571092,80.70974394,0.998000648,honda civic 1300,36.05781972
900,4.001999892,137.5403329,97,3190.849819,15.43355395,81.59049762,0.998002607,peugeot 505s turbo diesel,27.49206866
901,4.001999861,96.87377997,97,3190.052228,15.28252363,81.79447834,0.998003989,saab 99le,27.88670661
902,8.00199983,339.9430021,150,4158.757761,13.45833344,73.7135165,0.998000365,dodge rampage,17.55346944
903,8.001999729,394.2060586,130,3994.828852,12.99340661,70.49183653,0.998000079,datsun 200-sx,16.93554676
904,6.001999824,142.267472,110,2754.210842,18.03687712,80.74351887,0.998000215,dodge aspen,23.59877522
905,4.001999982,222.4585532,97,2139.367337,15.2957821,77.06792605,0.998001271,toyota mark ii,23.41807116
906,4.001999851,136.1403581,100,2670.03615,15.49756557,76.0364322,2.998000247,datsun 210 mpg,35.95267557
907,8.001999947,312.2139676,140,2664.522673,13.21828611,79.0008133,0.998000169,plymouth reliant,22.6658075
908,8.001999833,342.6109293,150,4165.357146,13.51068617,70.38960321,0.998000833,dodge rampage,17.39793495
909,8.001999788,304.7262661,139,3276.663841,15.0649796,78.00096139,0.998001634,datsun 1200,22.81758924
910,4.001999977,97.63187043,60,2165.16442,15.00450177,81.55012125,2.998000097,datsun 200sx,36.8271936
911,6.001999856,326.1912554,97,2169.578263,13.30760536,78.00094228,0.998000317,ford futura,23.14192642
912,4.00199991,133.6050151,97,3156.318343,15.40578378,81.57845699,0.998000217,peugeot 505s turbo diesel,28.18133439
913,4.001999919,144.1303757,100,4279.33647,15.51553488,75.83865059,2.998000123,datsun 210 mpg,35.07130862
914,8.001999681,337.7257814,150,4176.244305,13.47554989,73.8921145,0.998000182,dodge rampage,17.61202149
915,8.001999877,394.6041576,?,4068.595495,13.09212668,70.51736882,0.998000081,datsun pl510,17.34094494
916,8.001999693,317.1689969,139,2121.193649,13.16401049,78.00091948,0.998000146,plymouth reliant,23.15115196
917,4.001998997,100.5508645,132,2878.878912,15.25900067,80.74885096,1.998000936,chevrolet monza 2+2,28.32205777
918,4.001999993,132.5135845,148,2785.606728,15.22193819,82.30254927,0.998000795,peugeot 505s turbo diesel,22.58606601
919,6.001999388,143.9607582,90,2785.137083,18.01801311,80.34887192,0.998000182,audi 5000s (diesel),23.70372175
920,4.001999951,135.7061722,148,2207.17064,15.37266501,81.95198333,1.998000154,chevrolet monza 2+2,27.55313451
921,4.001999839,130.1793706,85,2288.474666,15.47666514,75.98582212,2.998000304,datsun 210 mpg,36.1601714
922,8.001999133,309.6661442,140,2673.906843,13.34902902,79.00085539,0.99800021,mercury cougar brougham,17.5520602
923,4.001999483,98.44843093,70,1895.547809,15.10631194,81.68006371,0.998000446,peugeot 504,36.2194174
924,4.001999723,102.3888504,70,1878.60176,15.04045325,81.55233136,0.998006855,peugeot 504,35.90664659
925,8.001999852,344.0960011,150,4159.291709,13.50260844,70.43561688,0.998000645,dodge rampage,17.13521565
926,4.001999453,97.55260135,70,1882.432114,15.13325126,81.61402362,0.998000346,peugeot 504,36.46648586
927,8.001999827,338.1111737,150,4303.690098,13.51745135,70.41957394,0.998001047,dodge rampage,17.33506333
928,6.00199986,94.51008827,71,2294.109872,13.45071512,77.0116517,2.998000649,audi 5000s (diesel),22.51380138
929,4.001999988,87.86371196,67,1832.231206,17.76003136,80.61974448,0.998000051,toyota corolla,36.38329918
930,8.001999926,294.3140816,150,2076.444344,13.26586721,74.22362406,0.998000096,buick century limited,17.45725877
931,8.001999813,307.9579915,220,2750.635373,15.36765663,77.36918071,0.998000114,triumph tr7 coupe,17.68166941
932,4.00199966,308.0687471,90,3265.89639,17.83438815,81.37572465,0.998000274,saab 99le,36.32369216
933,8.001999624,323.6686147,150,4066.96585,13.31741747,74.19715812,0.998000189,dodge rampage,17.42136282
934,4.00199955,102.3182578,70,1878.444533,15.1398261,81.27286403,2.99800171,mercury cougar brougham,36.64126865
935,4.001999899,135.468865,97,3132.716406,15.32662863,81.29332961,0.998004245,toyouta corona mark ii (sw),23.01773481
936,4.001999805,147.176506,71,4158.992765,13.59018125,71.06571798,1.99800045,pontiac lemans v6,35.29310242
937,6.00199849,201.5599675,85,3197.030412,17.35509602,71.38250652,0.998000603,dodge monaco brougham,23.25908296
938,4.001999844,91.33646813,60,2090.224834,15.09193908,81.57714055,0.998000203,datsun 200sx,35.73037308
939,4.001999894,95.92822907,69,4075.744412,21.22771327,77.99964148,1.998000137,ford pinto,44.4457475
940,4.001999836,140.6191063,110,1907.137563,13.429086,81.82324403,0.998002708,buick century limited,36.24725862
941,4.001999785,143.0213304,100,2703.557904,13.66959043,82.08104267,0.998000394,buick century limited,35.2874255
942,4.001999627,96.75934737,150,2122.494273,15.42441094,79.00101138,0.998000185,ford pinto,28.90576207
943,4.001999784,208.7494203,85,3171.905403,17.53750111,75.34828461,0.998000401,dodge monaco brougham,23.07054972
944,4.001999679,96.63374996,70,1891.477606,15.15580131,81.62092261,0.998000121,peugeot 504,36.13771729
945,4.001999614,96.860101,70,1883.850684,15.13184727,81.61967526,0.998000313,peugeot 504,36.3480963
946,4.001999706,97.6592373,70,1885.295623,15.14488197,81.62234406,0.99800021,peugeot 504,36.36728315
947,4.001999962,132.2201483,148,1738.363184,13.40992423,78.00114233,0.998000068,ford futura,23.28154904
948,4.001999709,97.37766728,70,1891.699864,15.14161403,81.61518622,0.998000171,peugeot 504,36.49376674
949,8.001999877,312.2112803,140,2738.946176,13.38022614,79.00090685,0.99800031,mercury cougar brougham,17.86090358
950,6.001998593,149.2074584,71,2177.209546,13.43860734,77.43444517,2.998000427,audi 5000s (diesel),22.69207939
951,8.001999813,312.1617545,140,2721.331206,13.38139235,79.0009729,0.998000391,plymouth reliant,17.65732701
952,4.001999727,91.3207753,61,2180.396263,17.90472916,81.65521882,0.998000119,plymouth reliant,44.66360881
953,8.001999662,310.7657044,140,2698.295048,13.41213744,79.00088668,0.998000126,amc matador,17.76855202
954,4.001999445,135.9880478,?,1759.872499,20.53180739,77.32736757,0.998000182,vw rabbit,27.90553989
955,6.001999689,398.0640332,85,3169.987884,17.49196816,71.45830051,0.99800012,honda civic 1300,22.31371853
956,4.001999877,133.807977,108,2113.34742,17.74449675,71.49429039,0.99800004,honda civic 1300,23.11387201
957,4.001999801,98.57233446,70,1897.556774,15.11778954,81.66726634,0.998000274,peugeot 504,36.42075515
958,4.001999947,95.09204434,60,2148.210247,15.08849397,81.55816154,2.998000458,datsun 200sx,36.52349728
959,4.00199974,98.15742507,70,1899.18046,15.13463786,81.62982065,0.998000351,peugeot 504,36.42466107
960,4.001999951,90.65493986,97,3122.654553,15.43456997,81.37153429,0.998000705,peugeot 505s turbo diesel,26.95419109
961,6.001999844,227.6029673,100,2183.996989,15.37964769,77.30494294,0.99800054,chevrolet nova,23.13637966
962,8.001999647,339.3534136,150,2183.127829,13.49500022,73.65597545,0.998000289,dodge rampage,17.9047751
963,4.001998394,246.0205709,69,4154.587472,21.49830358,77.99978537,1.998000355,pontiac astro,44.96425533
964,4.001999948,135.6841925,97,3220.574408,15.45445436,81.88673546,0.998000569,peugeot 505s turbo diesel,28.63038163
965,4.001999378,139.5269301,110,4117.58405,13.67896037,82.29893374,0.998000952,buick century limited,35.72373829
966,8.001999628,307.9775275,150,2087.79187,13.38400756,79.00061647,0.998000058,datsun pl510,17.84479644
967,8.001999936,311.4245048,140,2137.694019,13.34341879,79.00081624,0.998000036,buick century limited,17.64122709
968,4.001999663,101.5177673,70,1907.065301,15.0422696,81.52889149,0.998000633,peugeot 504,36.34670166
969,8.001999617,297.7570389,150,1744.725777,13.30928184,76.46321285,0.998000132,honda civic 1300,23.11776877
970,8.001999811,309.7207339,148,3833.053554,17.58057408,75.90715463,0.998000607,ford ltd,17.71343391
971,8.001999796,342.487774,150,4139.000799,13.51552559,73.67992476,0.998000288,dodge rampage,17.33903453
972,6.001999667,135.355276,85,2169.52982,15.26502147,77.00496583,2.998001966,chevrolet nova,22.31460732
973,4.001999939,134.5302073,108,2076.04727,17.67779114,71.45703599,0.998000116,vw rabbit,22.91128705
974,4.001999993,138.1129566,?,1738.505053,19.66444562,71.64355231,0.998000145,honda civic 1300,22.98412757
975,4.001999926,85.75831807,67,2072.530774,17.83976321,80.18088758,0.998000317,ford pinto,44.5901342
976,6.001999085,400.0372049,85,3168.741164,13.32575044,71.49799705,0.9980004,honda civic 1300,22.75968668
977,6.001999841,98.66856694,71,2356.114118,13.27701116,77.1318404,2.998001171,audi 5000s (diesel),23.00099394
978,8.001999238,307.6267387,150,2144.224413,13.37182439,79.00077191,0.998000097,mercury cougar brougham,17.83187922
979,8.001999912,417.6752695,150,2132.359586,9.665643519,70.5342426,0.998000078,datsun 710,17.7195134
980,8.001999849,135.6378596,139,3202.953718,13.22738628,78.00111316,0.998000106,ford futura,23.00901825
981,8.001999975,222.0946008,139,2210.076831,15.27788203,79.000862,0.998000092,chevrolet nova,23.08911991
982,4.001999778,142.551881,71,2312.905212,13.35469806,76.95647718,2.998001571,audi 5000s (diesel),22.70107336
983,4.001999633,97.68253908,70,1897.238029,15.15137226,81.59729499,0.998000198,peugeot 504,36.30702037
984,6.001998549,401.1560824,85,3168.227969,17.39409395,74.64733646,0.998000805,dodge monaco brougham,22.83196891
985,8.001999209,322.5861148,139,3232.279508,13.20017414,78.00111368,0.99800057,ford futura,23.45795612
986,4.001999554,86.50027664,120,2105.06411,17.89289035,81.49326901,1.998000076,amc gremlin,44.37376808
987,4.001999748,97.48199468,70,1887.183728,15.143367,81.59549934,0.998000225,peugeot 504,36.27134228
988,8.001996363,408.1604126,150,2129.078558,9.565412926,70.6723007,0.998000218,datsun 710,17.88541923
989,4.001999408,98.27834337,90,2072.071973,13.54070852,70.77452897,0.998000109,ford pinto,28.81001392
990,4.001999649,95.94667284,90,2184.353957,15.30336076,75.82248726,0.99800068,toyota mark ii,23.47283616
991,4.001999982,85.05245834,132,1884.935452,17.66069308,80.64709215,2.998000396,plymouth valiant,35.39832924
992,4.001999956,141.7187322,90,2804.621893,17.95388974,81.85249988,0.998000305,ford mustang ii 2+2,35.21796451
993,4.001999793,89.22514335,120,2038.919244,15.5523453,77.7412214,0.998000416,plymouth reliant,28.80955411
994,4.001999777,131.3084817,97,2170.619743,17.67684255,77.99998451,1.998003136,ford pinto,28.52167563
995,4.001999977,84.05990384,95,1911.75221,17.89867279,80.79373278,2.998001309,honda civic 1300,35.67652468
996,8.001999637,334.269786,150,2717.440784,13.39743156,79.00084023,0.998000042,mercury cougar brougham,17.4319565
997,4.001998604,398.9582695,85,3179.093816,13.26202687,71.40154601,0.998000219,honda civic 1300,22.72722379
998,4.00199665,87.54073048,120,2093.326096,17.83889696,71.4397969,1.998000636,dodge monaco brougham,28.19216939
999,4.001999764,96.80215693,70,1884.919281,15.12533659,81.60650933,0.998000183,peugeot 504,36.29263867
1000,6.001999702,215.1809723,100,2202.605701,13.42495226,71.47344971,0.998000302,chevrolet nova,23.22708587
1001,4.001999868,130.8064634,97,3146.137124,15.41130901,81.51048713,2.998002763,peugeot 505s turbo diesel,27.59245103
1002,4.001999662,98.75892101,60,2105.710032,14.97172201,81.61305001,2.998000293,datsun 200sx,36.23937129
1003,4.001999462,141.212032,110,2211.615483,13.66638779,82.26563879,0.998000719,buick century limited,36.10292608
1004,4.001999405,98.31146809,70,1886.060781,15.1291369,81.6176342,0.998000305,peugeot 504,36.01471366
1005,4.001999814,130.4892019,85,2304.99302,15.45390066,76.14820832,2.998000149,datsun 210 mpg,35.90095844
1006,4.001998145,88.89741404,100,1823.496632,20.90709571,80.72544822,1.99800081,dodge monaco brougham,44.11422225
1007,6.001950629,303.9255366,110,1807.594324,13.47366843,78.00148394,0.998001027,vw rabbit custom,23.22109327
1008,6.001999639,91.53387886,?,2793.777353,13.24453086,76.24972991,2.998000698,audi 5000s (diesel),22.57008035
1009,4.00199974,131.7719494,85,2289.044288,15.50565703,75.90602112,2.998000113,datsun 210 mpg,35.23434634
1010,8.00199956,332.5951033,150,4085.176174,13.3974993,74.84077036,0.998000235,vw rabbit custom,17.73322554
1011,4.001999341,99.62633278,60,2126.255139,14.95428412,81.64656044,2.9980003,datsun 200sx,36.53006511
1012,6.001999925,140.5909183,110,2769.929251,17.90992464,81.26783716,0.998000195,audi 5000s (diesel),23.56043164
1013,8.00199792,102.9140281,139,2195.554627,13.30888277,78.00084798,0.998000639,ford futura,23.2765969
1014,6.001999011,200.328679,85,3187.306469,17.43414732,74.82974121,0.998000626,dodge monaco brougham,23.6031822
1015,4.001999862,131.3843748,85,2272.282381,15.47287502,75.43539011,2.99800022,datsun 210 mpg,36.26655884
1016,4.001999994,87.88390294,120,2134.47365,15.48129778,77.53430619,0.998000365,dodge monaco brougham,28.8618371
1017,4.001999733,98.14506543,70,1895.517125,15.13657325,81.61689673,0.998000127,peugeot 504,36.38304854
1018,4.001999818,88.63571687,97,2097.974937,13.59373374,77.24558372,0.998000465,toyouta corona mark ii (sw),28.06060772
1019,4.001999378,128.689616,?,1743.012035,13.37446674,71.1670701,0.998000041,vw rabbit,28.17904654
1020,6.001999797,234.5676052,100,3217.875251,15.33088608,77.10621611,0.998001725,chevrolet nova,22.88138575
1021,4.001999318,97.34090885,70,1886.029673,15.13925702,81.61093217,0.99800024,peugeot 504,36.3728428
1022,8.001999922,312.4473999,140,2720.199352,13.37816848,79.00090051,0.998000062,mercury cougar brougham,17.88262422
1023,6.001998134,86.25373276,130,2134.050815,13.21080088,78.00088966,0.998003209,ford futura,22.66171086
1024,6.001999908,141.7292523,110,2770.106155,18.04229492,80.7720565,0.99800026,dodge aspen,23.73903221
1025,4.001999496,97.09256558,70,1887.696812,15.14445982,81.6234663,0.998000199,peugeot 504,36.41394987
1026,6.001999868,107.2165389,108,2151.295537,13.29561116,76.93155444,2.998000699,audi 5000s (diesel),22.64229602
1027,4.001999754,137.0229636,97,2102.487177,15.25997043,75.46011726,0.99800019,toyouta corona mark ii (sw),27.9488999
